	Peridinin	19'-Butanoyloxyfucoxanthin	Fucoxanthin	Neoxanthin	Prasinoxanthin	19'-keto-hexanoyloxyfucoxanthin	Violaxanthin	19'-hexanoyloxyfucoxanthin	Astaxanthin	Diadinoxanthin	Dinoxanthin	Antheraxanthin	Alloxanthin	Myxoxanthophyll	Diatoxanthin	Zeaxanthin	Lutein	Canthaxanthin	Gyroxanthin diester	Echinenone	"B,e-carotene"	"B,B-carotene"
800.2	0.000229295	0.000524138	0.00062919	0.001281996	0.00012841	0.001014483	0.000127921	-0.000561997	0.000260775	0.000781162	0.000553851	0.00143112	0.000376064	0.000863426	0.000161715	0.000427488	0.000285236	0.000256975	0.000854648	0.000404083	0.000153486	0.000989305
799.3	0.000226346	0.000451935	0.000588152	0.001202592	0.000166389	0.000957224	0.000165676	-0.000504877	0.000298056	0.000737536	0.000640012	0.001261959	0.000304865	0.000919977	0.000157913	0.000271619	0.00019187	0.000389538	0.000645262	0.000432844	0.000168282	0.001010606
798.5	0.000222093	0.000533271	0.000599412	0.001196664	0.000164548	0.000912351	0.000252914	-0.000521254	8.60175E-05	0.00070341	0.00069583	0.001594743	0.000265764	0.00083365	0.000109414	0.000448244	0.000160075	0.000312157	0.000691529	0.000505793	-2.33011E-05	0.000990849
797.6	0.000179173	0.000599012	0.000547561	0.001057949	0.000216315	0.000932061	0.000310373	-0.00056524	0.000163448	0.000709706	0.000687355	0.00135376	0.000465506	0.000806001	0.000560674	0.000302124	7.42047E-05	0.000397618	0.000705237	0.000504515	0.000210579	0.000871846
796.7	0.000313573	0.000520226	0.000491375	0.001196781	8.55986E-05	0.000994884	0.000240938	-0.000518364	0.000266083	0.000753637	0.000688448	0.001228548	0.000349829	0.000671421	0.00035149	0.000333586	0.000107145	0.000351784	0.000741984	0.000270437	0.000225282	0.000922749
795.9	0.000264526	0.00059657	0.000392427	0.001139959	0.000204222	0.000883073	0.000148032	-0.00041345	0.000323456	0.000638106	0.000533654	0.001132822	0.000428707	0.000727414	0.000198166	0.00047254	0.000142457	0.000329079	0.000823612	0.000253047	0.000150749	0.000787006
795.0	0.000206246	0.000465084	0.000496128	0.001348394	0.000199707	0.000950338	0.000193699	-0.000407071	0.00031953	0.000840572	0.00066465	0.001315643	0.000305739	0.000819726	0.000218639	0.000384708	0.000139743	0.000283593	0.000725379	0.000417907	0.000308365	0.001023996
794.2	0.000264126	0.000709892	0.00049611	0.00115268	0.000107088	0.000978709	0.000365168	-0.000645444	0.000412832	0.000703491	0.000565536	0.001103758	0.000390765	0.000774367	0.000326241	0.000320319	0.000119898	0.000369254	0.000813734	0.00039364	0.000303547	0.000875196
793.3	0.000201557	0.000484502	0.000461024	0.001287629	6.49234E-05	0.001015255	0.000122875	-0.000541249	0.000347292	0.000744112	0.000670097	0.001272169	0.000348491	0.00085065	0.000217242	0.000426838	0.000192857	0.000300338	0.000847747	0.000337381	0.000260321	0.000974494
792.5	0.000205018	0.000556026	0.000557554	0.001019058	0.000132617	0.00087368	0.000240516	-0.000556565	0.000208091	0.000601847	0.000438726	0.00135948	0.000293586	0.000724448	0.000254214	0.000364475	0.00012413	0.00024993	0.00085468	0.000397826	0.000137216	0.000989652
791.6	0.000203324	0.000505212	0.00051434	0.00125998	0.000122267	0.000834434	0.000214611	-0.000590297	0.000304801	0.000789418	0.000613025	0.001212311	0.000329789	0.00069013	0.000278707	0.00038248	0.000218092	0.000200075	0.000530391	0.000338082	0.000226431	0.001001864
790.8	0.000226874	0.000507167	0.000542561	0.001056199	0.000175403	0.00086936	0.000109986	-0.000568718	0.000337762	0.000615722	0.000596597	0.001019698	0.000328604	0.000849489	0.000236569	0.000370827	0.000120112	0.00033288	0.000721994	0.000293159	0.000267546	0.001027187
789.9	0.000343171	0.000518465	0.000501472	0.001340801	8.59645E-05	0.000955371	0.000145901	-0.000583679	0.000305768	0.000767281	0.000639667	0.001283575	0.000422807	0.000831104	0.000119671	0.000482474	0.00026845	0.000302219	0.000923626	0.000375639	0.000236312	0.000960138
789.1	0.000273958	0.000593627	0.000597777	0.00107548	8.0912E-05	0.000900425	0.000124961	-0.000580974	0.00027778	0.000638509	0.000582507	0.001232542	0.000289482	0.000861699	0.000162284	0.000466527	0.000129082	0.000340625	0.000720869	0.00031031	0.000103147	0.001114074
788.2	0.000300043	0.000462275	0.000480119	0.001243436	9.52601E-05	0.000901299	0.000194896	-0.000554249	0.000313421	0.000802569	0.000656536	0.001256823	0.000298799	0.000747162	0.00024488	0.000394866	0.000201052	0.000341143	0.00088887	0.000328179	0.000299366	0.00089137
787.4	0.000236864	0.000524947	0.000495126	0.001055785	0.000205474	0.000934878	0.000132814	-0.000491472	0.000272581	0.00069953	0.00049947	0.001265323	0.000424381	0.000887293	0.000353193	0.000431717	0.000177908	0.000213783	0.000742469	0.000341453	0.000166126	0.000941518
786.5	0.000257291	0.000424358	0.000423938	0.001251265	0.000198353	0.001036791	0.000114397	-0.000545488	0.000308114	0.000763103	0.000720201	0.001192111	0.000462159	0.000876129	0.000164606	0.000351258	0.000144332	0.000376163	0.0006951	0.000366843	0.000164494	0.001030756
785.7	0.000181159	0.000605778	0.00049489	0.001109895	0.000214331	0.00084724	0.000207267	-0.000510896	0.000245395	0.00067079	0.000609748	0.001093021	0.000371023	0.000789207	0.000456981	0.000445581	0.00018177	0.000362036	0.000774388	0.000352175	0.000196247	0.001019846
784.8	0.000211865	0.000524362	0.000488007	0.001275582	0.000199776	0.00089551	0.000246547	-0.000615016	0.000259498	0.000728746	0.000587406	0.00146004	0.000394361	0.000788029	0.000264039	0.000394602	0.000203234	0.000286318	0.000748548	0.000298651	0.000283218	0.00093433
783.9	0.00030369	0.000537117	0.000474658	0.00124399	0.000119147	0.000852701	0.000196519	-0.000620302	0.000257407	0.000758786	0.000548772	0.001179276	0.000338923	0.000799699	0.000281347	0.000387306	0.000215491	0.000380819	0.000878144	0.000425941	0.000214422	0.000941732
783.1	0.000256996	0.000485537	0.000519432	0.001088609	0.000208736	0.000884633	0.000280719	-0.00056344	0.000224435	0.000733794	0.000662854	0.001223297	0.000424866	0.000667603	0.00029816	0.000368563	0.000119371	0.000287769	0.000866409	0.000371825	0.000193667	0.000885478
782.2	0.00019309	0.000445379	0.000601707	0.001098736	9.21707E-05	0.00075449	0.000145592	-0.000577199	0.000417287	0.000690882	0.000523132	0.001432996	0.000316641	0.000802371	0.000138143	0.000387731	6.27234E-05	0.00025471	0.00067752	0.000417894	0.00029953	0.000894177
781.4	0.000238571	0.000571163	0.000472645	0.001133623	0.000147346	0.000928164	0.000234691	-0.000530866	0.000230692	0.000753127	0.000646386	0.001233626	0.000387865	0.000705608	0.000243833	0.00034891	0.000164977	0.00024037	0.000940396	0.000281715	0.000264626	0.000892803
780.5	0.000209708	0.000428268	0.000560746	0.001288555	0.000147342	0.000874797	0.000135573	-0.000607153	0.00014999	0.000755552	0.000551242	0.001305219	0.000382939	0.000791379	0.000140568	0.000438838	0.000153586	0.000410001	0.000703112	0.000474423	0.000167648	0.001040646
779.7	0.000199198	0.000530789	0.000406886	0.001221709	8.23654E-05	0.000917209	0.000295868	-0.000476239	0.000185832	0.000731582	0.00067819	0.001369993	0.000315273	0.000770322	0.000311401	0.000513229	0.000162718	0.000348169	0.00083497	0.000352624	0.000129263	0.001015362
778.8	0.000181106	0.000507129	0.000486029	0.001182497	8.92118E-05	0.000795401	0.000151825	-0.000531885	0.000285922	0.000755522	0.00059604	0.001071933	0.000268879	0.000781909	0.000157013	0.000311981	0.000200129	0.000282924	0.000726449	0.000271061	0.000282251	0.000941488
778.0	0.00022021	0.000564944	0.000415956	0.001246077	0.000159752	0.000868456	0.000311246	-0.000600263	0.000277387	0.000798115	0.000605462	0.001167891	0.000317353	0.00086352	0.000379057	0.000312043	0.000227152	0.000250318	0.000752756	0.00038371	0.000182469	0.000910638
777.1	0.000274808	0.000447925	0.00046586	0.001108995	0.00016252	0.000817761	0.000214064	-0.000535372	0.00024516	0.000685107	0.000642946	0.001119301	0.000282398	0.000741614	0.000201687	0.000326199	0.000121626	0.000338928	0.000785907	0.000305755	0.000180205	0.00104079
776.3	0.000246363	0.000510255	0.000432221	0.001190725	0.00012298	0.000881485	0.000183878	-0.000448503	0.000200914	0.000712951	0.000624085	0.001069509	0.000362985	0.000797221	0.000147713	0.000465446	9.7121E-05	0.000221385	0.000785632	0.000294236	0.000114109	0.000895691
775.4	0.000263202	0.000592815	0.000477048	0.001070109	0.000197702	0.000831566	0.000230304	-0.000559327	0.00025553	0.00065608	0.000619135	0.001253481	0.000341146	0.000768033	0.000296535	0.000440541	8.43932E-05	0.000306166	0.000901818	0.00040737	0.000186233	0.000928425
774.6	0.000172918	0.000552909	0.000390882	0.001234151	7.82336E-05	0.000748028	0.000159685	-0.000568205	0.000231837	0.000777959	0.000614945	0.001184104	0.000227711	0.000802738	0.000146757	0.000377115	8.04369E-05	0.000285188	0.00069439	0.000341661	0.000106952	0.000875403
773.7	0.00026728	0.000519397	0.000464965	0.001153975	0.000138866	0.000854375	0.000180262	-0.00055054	0.00022235	0.000734128	0.00056635	0.001003479	0.000349853	0.000772956	0.000114413	0.000441372	0.000152629	0.000273559	0.00080326	0.000407679	7.82371E-05	0.000989006
772.9	0.000314169	0.000428709	0.00041925	0.001167802	0.000128283	0.000930576	0.000125947	-0.000493282	0.000211896	0.000709608	0.000670977	0.001182567	0.00039771	0.000713774	0.000180429	0.000501048	8.90268E-05	0.00031428	0.000844943	0.000287674	0.000117958	0.000888011
772.0	0.000177078	0.000520479	0.000529981	0.001186011	5.25321E-05	0.00089504	0.000158495	-0.00051502	0.000115583	0.000719159	0.0006715	0.001230085	0.000316701	0.000713519	0.000136992	0.000311018	5.93898E-05	0.000326978	0.000796665	0.00035156	0.000122106	0.000954034
771.1	0.000252542	0.000552407	0.000493222	0.001297887	2.82217E-05	0.000852064	0.000258062	-0.000564077	0.000209918	0.000753794	0.000638994	0.001288512	0.000316981	0.00082791	0.000377709	0.000414145	0.000169912	0.0002122	0.000837278	0.00038158	0.000160395	0.001001109
770.3	0.000238662	0.00065393	0.000528313	0.001242745	9.63799E-05	0.00082416	0.000242178	-0.000497975	0.000202583	0.000730522	0.000580422	0.001299631	0.000399767	0.000832604	0.00033524	0.00034927	0.000219496	0.000190361	0.000875882	0.000441455	0.000186522	0.001006595
769.4	0.000232051	0.000560784	0.00044972	0.001317265	0.000101787	0.000901937	0.000304768	-0.000505652	0.000267383	0.000714891	0.000513831	0.001104263	0.000353221	0.00079261	0.000358982	0.000449703	0.000155859	0.000277792	0.000880689	0.000268354	0.000159717	0.000953513
768.6	0.000328768	0.000446457	0.000404782	0.001137358	0.000134535	0.000719068	0.000203843	-0.000543882	0.000190073	0.000762076	0.000672272	0.001149764	0.000313601	0.000802443	0.000177287	0.000403731	0.000135511	0.000282591	0.000863983	0.000308271	0.000203242	0.00100185
767.7	0.000245458	0.000538236	0.000468061	0.001165867	5.24727E-05	0.000926871	0.000285393	-0.000535994	0.000275029	0.000705864	0.000729818	0.001335442	0.000269903	0.00073563	0.000284104	0.000436867	0.000126591	0.000353393	0.000807218	0.000420381	0.000123613	0.000862498
766.9	0.000198037	0.000542446	0.000499363	0.001240195	0.000143687	0.000790326	0.000268736	-0.000537164	0.000254315	0.000781357	0.000557442	0.001157797	0.000322856	0.000755037	0.000228579	0.000343754	0.000280858	0.000237278	0.000697995	0.000464425	0.000122198	0.00092983
766.0	0.000232135	0.000509998	0.000479607	0.001222398	8.25172E-05	0.000835597	0.000234656	-0.0005145	0.000272701	0.000738333	0.000693597	0.001196909	0.000343649	0.000776242	0.000281268	0.000411395	0.000189008	0.000351333	0.000714018	0.000326055	0.0001568	0.000961634
765.2	0.000234844	0.000491294	0.000445982	0.001209126	5.78152E-05	0.000822501	0.000200069	-0.000575509	0.000115142	0.000690845	0.000576532	0.001244694	0.000177911	0.000756755	0.000198865	0.000403662	0.000150378	0.000282532	0.000767374	0.000375424	6.26623E-05	0.000953169
764.3	0.000242026	0.000586815	0.000362524	0.001234334	8.06888E-05	0.000924596	0.000234566	-0.000495328	0.00014854	0.0006869	0.00068078	0.00107176	0.000293987	0.00080421	0.000180845	0.000418433	0.000112593	0.000241832	0.000857575	0.00020437	8.13118E-05	0.000995885
763.5	0.000231987	0.000581792	0.00043546	0.001139018	0.000139631	0.000720086	0.000218881	-0.0006297	0.000157947	0.000717024	0.000546293	0.001239822	0.000312471	0.000896855	7.40216E-05	0.000357949	0.000146094	0.000226463	0.000785892	0.000441563	0.000139167	0.001007978
762.6	0.000222661	0.000575765	0.000352794	0.001113875	0.000111864	0.000823147	0.000206947	-0.000513009	0.000187551	0.000691765	0.000634352	0.001082007	0.000363102	0.000689216	0.00026359	0.00040662	0.000110461	0.000323935	0.000745174	0.000184881	9.36906E-05	0.000864236
761.8	0.000190338	0.000532419	0.000398189	0.001107269	4.46994E-05	0.000740819	0.00017762	-0.000558649	0.000170733	0.000698495	0.0005182	0.001001875	0.000316865	0.000706319	0.000275756	0.000409546	0.000130997	0.000280622	0.000777931	0.000231866	0.000163635	0.001009179
760.9	0.000208446	0.000464738	0.000382845	0.001205425	9.53691E-05	0.000822597	0.000155816	-0.000523145	0.000223706	0.000695091	0.000590623	0.001097954	0.000353047	0.000904166	7.73145E-05	0.000376685	0.000127917	0.000243641	0.00074845	0.000237222	0.000189731	0.001027453
760.1	0.000277975	0.000338237	0.000375534	0.001167788	8.08459E-05	0.00073163	5.21954E-05	-0.000560437	0.000187293	0.000703039	0.000517201	0.000985236	0.000254147	0.000844844	6.5551E-05	0.00041023	0.000104363	0.00028283	0.000935751	0.000307714	0.000168303	0.001034887
759.2	0.000139336	0.000507954	0.000413276	0.00131677	0.000134466	0.000840232	0.000148	-0.000559135	0.000127956	0.000733025	0.000620802	0.001131505	0.000367139	0.000731718	0.000232707	0.000428339	0.000150012	0.000260014	0.000800347	0.000273623	0.000120244	0.000959001
758.3	0.000267437	0.000512038	0.000470652	0.001079932	0.000131918	0.000768308	0.00020844	-0.00048411	0.000155638	0.000681247	0.000551419	0.00111603	0.000256907	0.00074913	0.0001238	0.000398613	0.000107119	0.000235044	0.000872587	0.000362797	0.000112063	0.00096388
757.5	0.000270141	0.00043135	0.000365814	0.001228363	6.4554E-05	0.000786835	0.000202333	-0.000576038	0.000206857	0.000737533	0.000598291	0.001038498	0.000340301	0.000730657	0.000278895	0.000377787	0.000178587	0.000302038	0.000837403	0.000246633	0.000149628	0.001010518
756.6	0.000159825	0.000439051	0.000483433	0.001174389	7.47508E-05	0.00070468	0.000180324	-0.000525753	0.000205243	0.000737153	0.000612781	0.001269188	0.000264429	0.000648566	3.58308E-05	0.000288948	0.000192887	0.000316458	0.000670555	0.000357208	7.00639E-05	0.000942994
755.8	0.000156385	0.000498326	0.00042577	0.001188039	0.000105476	0.000799039	0.000153487	-0.000477963	0.000270475	0.000777077	0.000596214	0.001056569	0.000257553	0.00067299	8.95745E-05	0.000315619	0.000133442	0.000248161	0.00071349	0.000377225	0.000148456	0.000799188
754.9	0.000242868	0.000422327	0.000388865	0.001139119	5.1791E-05	0.000687556	0.000177057	-0.000578806	0.000197702	0.000646764	0.000446191	0.001023137	0.000264108	0.000771725	0.000164277	0.000391316	0.00012892	0.000220723	0.000786898	0.000305427	0.000150061	0.001010897
754.1	0.000210226	0.00052354	0.000389053	0.001224553	7.39579E-05	0.000754415	0.000235102	-0.000563468	0.000111528	0.000762413	0.000669029	0.001007533	0.000236624	0.000762771	0.000175904	0.000354883	0.000137381	0.000216307	0.000763162	0.000240862	3.13137E-05	0.001001178
753.2	0.000231779	0.000424815	0.000398087	0.001231852	0.000103602	0.0006462	0.00017904	-0.000572233	0.000152642	0.000733451	0.000472989	0.001116201	0.00030379	0.000803849	0.000141713	0.000332001	0.000133876	0.000215211	0.00072624	0.00031587	0.000151446	0.001006989
752.4	0.000192266	0.000476616	0.000308566	0.001221354	9.50665E-05	0.000874014	0.000192367	-0.000563204	0.000250503	0.000697284	0.000721207	0.000905566	0.000338849	0.000739821	9.93155E-06	0.000326694	0.000127688	0.000276191	0.000713586	0.000179021	0.000102507	0.000926583
751.5	0.000215296	0.000425103	0.000383961	0.001168003	7.07486E-05	0.000683987	0.00013108	-0.000500743	0.00021965	0.000756349	0.000530664	0.001062754	0.000233286	0.000616564	0.000188757	0.000376238	0.000122705	0.000238181	0.000795091	0.000285346	0.000136566	0.000965324
750.7	0.000225943	0.000448329	0.000342551	0.001308315	6.1E-05	0.000838511	0.00015447	-0.00054413	0.00021503	0.000752753	0.000630126	0.001063118	0.000289494	0.000807347	0.000228164	0.000412427	0.00022007	0.000294709	0.000766787	0.000245135	0.000219097	0.001064442
749.8	0.000247944	0.00054096	0.000359286	0.001166647	5.72599E-05	0.000678322	0.000210261	-0.00048503	0.000185336	0.000709067	0.000507423	0.001030934	0.000234271	0.000774696	0.000183047	0.000354697	0.00011059	0.000212777	0.000819757	0.000182221	0.000115503	0.000965753
749.0	0.00022635	0.000422605	0.000402784	0.001307174	4.02378E-05	0.000769518	0.000210388	-0.000530672	0.000216757	0.000757851	0.00065773	0.000984741	0.000325997	0.00077693	0.000143248	0.000417693	0.000129941	0.000260999	0.000887858	0.000284071	8.6368E-05	0.001006796
748.1	0.000234198	0.00041702	0.000423518	0.001248101	3.4191E-05	0.000723652	0.000170201	-0.000516708	0.000173776	0.0006945	0.000611991	0.001074288	0.000237921	0.000718386	0.000145748	0.000442504	0.000151846	0.000268815	0.000854431	0.00040567	0.000105824	0.000943501
747.3	0.000226899	0.000448343	0.000404569	0.001286343	0.000104377	0.000734734	0.000194524	-0.000579914	9.71021E-05	0.000803676	0.000556776	0.001060491	0.000318229	0.000758022	0.000145244	0.00039222	0.000163861	0.000181751	0.000694935	0.000285298	7.16155E-05	0.001036002
746.4	0.000251542	0.000441681	0.00037967	0.001172525	0.000119629	0.000778915	0.000160371	-0.000479216	0.000172407	0.000743728	0.000597272	0.001159609	0.0002401	0.000722096	0.000147441	0.000409665	0.000202926	0.000336576	0.000888394	0.000400955	4.26269E-05	0.000986279
745.5	0.000252006	0.000549283	0.000336645	0.001261257	9.28892E-05	0.000745661	0.000143256	-0.000476723	0.000176907	0.000775735	0.000561668	0.001096069	0.000276183	0.000723224	0.000212417	0.000367665	0.000147847	0.000218167	0.000788164	0.000230015	0.000136506	0.00098124
744.7	0.00029466	0.000488064	0.000394802	0.00121772	5.93842E-05	0.000776683	0.000191773	-0.000476483	6.31833E-05	0.000809464	0.000735353	0.001072821	0.000296553	0.000703647	6.63156E-05	0.00046387	0.000212795	0.000261773	0.000842859	0.00028986	9.5104E-05	0.00097912
743.8	0.000260005	0.000481621	0.000321106	0.001363707	0.000117301	0.000757939	0.000192522	-0.000490437	0.000152586	0.000843168	0.000643764	0.00112795	0.00028373	0.000718293	0.000205969	0.000484489	0.000217118	0.000276007	0.000946473	0.000223619	0.000144493	0.000951705
743.0	0.000291231	0.000429859	0.000409284	0.001318975	9.86456E-05	0.000694767	0.000152229	-0.00051966	0.000129076	0.000865296	0.00065606	0.001037101	0.00026654	0.000732251	0.000184933	0.000445762	0.000190434	0.000265011	0.00078038	0.000419736	3.44008E-05	0.000967338
742.1	0.000244438	0.000549628	0.000392197	0.00125197	0.000130989	0.000772022	0.000176901	-0.000529463	0.000226566	0.000758014	0.000692695	0.001161499	0.000289221	0.000777277	0.000366668	0.000441574	0.000157581	0.000233889	0.000752158	0.000261106	0.000119878	0.001005291
741.3	0.000280305	0.000478482	0.000423994	0.001291469	0.000129713	0.000786632	0.000194369	-0.000452741	0.00012659	0.000819691	0.000668294	0.001147442	0.000284453	0.000679511	0.000323854	0.000392155	0.000233728	0.000282494	0.000793209	0.000390869	9.79604E-05	0.000968098
740.4	0.000207795	0.000457151	0.000432844	0.001304197	0.000117122	0.000758945	0.000186445	-0.000488422	0.000176696	0.00078116	0.00072705	0.00113506	0.000270171	0.000713335	0.000380857	0.000353856	0.00024301	0.000326142	0.00072787	0.000358809	3.30547E-05	0.000945799
739.6	0.000284915	0.00043951	0.000330757	0.001294827	0.000126737	0.000768598	0.000209557	-0.000504342	0.000150308	0.000841209	0.000559196	0.001009104	0.000252356	0.000649362	0.000324008	0.000423108	0.000252183	0.000288284	0.000864472	0.000273377	4.54513E-05	0.000905348
738.7	0.000255085	0.000383954	0.000381498	0.001330328	6.9105E-05	0.000699614	0.000167904	-0.000470015	0.000246199	0.000793521	0.000582663	0.001121111	0.000296771	0.000718624	0.000164829	0.000384198	0.000223839	0.000235546	0.000842785	0.000280327	0.000106403	0.000970781
737.9	0.000255141	0.00052986	0.000389932	0.00128849	0.000101647	0.000733368	0.000210961	-0.000474498	0.000161833	0.000828631	0.000613627	0.00111952	0.000292756	0.000624252	0.000347886	0.000382407	0.000212325	0.000285553	0.000877717	0.000359808	6.78215E-05	0.000973986
737.0	0.000184599	0.000434626	0.00030768	0.001370035	8.48589E-05	0.000647578	0.0001417	-0.000505398	0.00018303	0.000802489	0.000560727	0.001086896	0.000290534	0.000684541	0.000184647	0.000385548	0.000220416	0.000218336	0.000728118	0.000265473	8.29564E-05	0.000939729
736.2	0.000273408	0.000424766	0.000357263	0.001338179	6.81066E-05	0.000844416	0.000128174	-0.000456632	0.000151694	0.000785372	0.00077748	0.000988767	0.00027358	0.000685264	0.000174563	0.000375102	0.000235837	0.000355258	0.000828753	0.000252915	5.65969E-05	0.000989447
735.3	0.0002412	0.000434524	0.000370284	0.001389122	9.78185E-05	0.000757692	0.000146267	-0.000556083	0.000169683	0.000822118	0.000708394	0.00116849	0.000292195	0.000641282	0.000225244	0.000360475	0.000238504	0.000328061	0.000718226	0.00026741	0.000118339	0.000911213
734.5	0.000250009	0.000452992	0.000327081	0.001167922	0.000105665	0.000760048	0.000175473	-0.000483139	0.000143817	0.000799288	0.000660438	0.001085248	0.000282237	0.000652773	7.11063E-05	0.000406503	0.000102226	0.000261943	0.000893921	0.000340607	8.27086E-05	0.00091249
733.6	0.000237019	0.000419031	0.000306785	0.001338283	1.19332E-05	0.000724174	0.000221106	-0.000519413	0.00018911	0.000776341	0.000700286	0.000999537	0.000271684	0.000765856	0.000154168	0.000390743	0.000148305	0.000314275	0.000804438	0.000299571	0.000159992	0.001050406
732.7	0.000215249	0.000430795	0.000391376	0.001260385	4.19095E-05	0.000779508	0.000187956	-0.000553573	0.000187363	0.000798872	0.000652488	0.001171012	0.000251611	0.000718602	0.000104794	0.000337726	0.000190929	0.000298624	0.000730097	0.000316098	9.51005E-05	0.001022641
731.9	0.000208351	0.000315227	0.000321302	0.001262464	8.36781E-05	0.000700863	0.000113443	-0.000531264	0.000147826	0.000766441	0.000573475	0.001116901	0.000280256	0.00067431	2.6303E-05	0.000373166	0.000132081	0.000220489	0.000634162	0.000271172	8.06541E-05	0.000966863
731.0	0.000226752	0.000456117	0.0003059	0.001323777	6.86135E-05	0.00071364	0.000130902	-0.000555909	0.000157394	0.000803704	0.000571884	0.000984807	0.000251525	0.000654131	8.15985E-05	0.000423658	0.000191766	0.000290231	0.000748049	0.000327445	0.000135507	0.000966916
730.2	0.000192451	0.000414457	0.000287724	0.001419591	5.33059E-05	0.000649405	0.000167111	-0.000490656	0.000172061	0.000838537	0.000550999	0.000940355	0.000272938	0.000675612	5.06379E-05	0.000336643	0.000203511	0.000297916	0.000784577	0.00024286	2.42059E-05	0.000942919
729.3	0.00026072	0.000482748	0.000301274	0.001266825	4.59485E-05	0.00067738	0.000170361	-0.000510636	9.8214E-05	0.000766828	0.000643354	0.000977191	0.000284459	0.000674936	0.000150616	0.000416852	0.000123058	0.000327292	0.000928665	0.000258521	1.15228E-05	0.001031956
728.5	0.000200116	0.000445498	0.000285104	0.001359037	7.80922E-05	0.000647798	0.000113008	-0.000462734	0.00014022	0.000838299	0.000639221	0.001133608	0.000264907	0.000659336	0.000178474	0.000360172	0.000195381	0.000302785	0.000742162	0.000287836	0.000168268	0.000975449
727.6	0.000184138	0.000511781	0.00030806	0.001273889	7.71655E-05	0.000704412	0.000202524	-0.00051799	0.000100336	0.000834879	0.000607379	0.001111393	0.000268361	0.000698112	0.00013392	0.000365015	0.000219341	0.000242585	0.000776327	0.000360113	5.50097E-05	0.00094796
726.8	0.000202543	0.000431228	0.000256933	0.001344819	5.96014E-05	0.000669584	9.7001E-05	-0.00050648	0.000160493	0.000792531	0.000630116	0.000985482	0.000302102	0.000676796	0.000125708	0.000327213	0.000154343	0.000302066	0.000711829	0.000207308	7.45338E-05	0.000964423
725.9	0.000271378	0.000407029	0.000270796	0.001264549	1.38809E-05	0.000627292	0.000169071	-0.000407686	0.000134724	0.000821965	0.00058434	0.001051797	0.000264121	0.000691017	0.000130682	0.000434261	0.000207674	0.000251965	0.00091428	0.000320826	0.000124162	0.000984687
725.1	0.00024442	0.000413769	0.000303691	0.001427091	3.78454E-06	0.000602751	7.48528E-05	-0.000495285	0.00012882	0.000808032	0.000565977	0.001127385	0.000217249	0.000625179	0.000110373	0.000393256	0.000259031	0.000377386	0.000748751	0.000241296	0.000115442	0.000947037
724.2	0.000260763	0.000445701	0.000314128	0.001346394	5.47216E-05	0.000630479	0.000127667	-0.000475285	6.66405E-05	0.000855212	0.000609998	0.00115865	0.00028663	0.000641958	1.12999E-05	0.000397337	0.000223943	0.000253866	0.000843037	0.000289192	6.22485E-05	0.000977235
723.4	0.000228104	0.000441656	0.000271671	0.001324476	8.15803E-05	0.000669532	0.000175038	-0.000515776	0.000163813	0.000799983	0.000650215	0.000998437	0.000310034	0.000613488	0.000211594	0.000413694	0.000238157	0.000291881	0.000819223	0.0002911	0.0001091	0.000930391
722.5	0.000291569	0.000508731	0.000316968	0.001327851	8.15759E-05	0.000719121	0.000161281	-0.000458874	0.000105158	0.00085457	0.000581976	0.001088019	0.000255067	0.000715873	0.000111871	0.00043278	0.000245373	0.000255922	0.000964218	0.000283211	0.000110702	0.000989975
721.7	0.000239773	0.000506816	0.000336881	0.001432902	8.31975E-05	0.000666737	0.000173377	-0.000489202	0.00011342	0.000869201	0.000654395	0.001154234	0.000264882	0.000692787	0.000222679	0.000344795	0.000211312	0.000288601	0.000783334	0.00033197	9.20346E-05	0.000955282
720.8	0.0002594	0.000504008	0.000325996	0.001361597	0.000110781	0.000673422	0.000231967	-0.00048319	8.22344E-05	0.000824486	0.000664824	0.001052698	0.000259675	0.00067579	0.000214827	0.000425068	0.000206725	0.000337231	0.000911124	0.000312854	9.4256E-05	0.000974496
719.9	0.000255183	0.00052928	0.000362796	0.001324315	5.51304E-05	0.000729247	0.000178218	-0.000510636	0.000161042	0.000836258	0.000628364	0.001099362	0.000292748	0.000652966	0.000190189	0.000419125	0.00025012	0.000355486	0.000806361	0.000309412	0.000136673	0.001022382
719.1	0.000254709	0.000525716	0.000357129	0.001194713	6.6211E-05	0.000729078	0.000192116	-0.000437333	0.000157939	0.000748887	0.000666023	0.001051493	0.000278041	0.000626967	0.000127802	0.000453358	0.00016153	0.000355428	0.000870444	0.000355563	0.000146678	0.000982521
718.2	0.000243313	0.00054107	0.000344558	0.001378901	0.000104554	0.000658041	0.000257067	-0.000466956	8.18677E-05	0.000823288	0.000729546	0.001128596	0.000306615	0.000664629	0.000239837	0.00038445	0.000246571	0.000325387	0.000842942	0.000297483	8.43994E-05	0.000966901
717.4	0.000270012	0.000485972	0.000303636	0.001317147	9.255E-05	0.000715844	0.000201375	-0.000446866	6.90013E-05	0.000829808	0.0006623	0.001021726	0.000306426	0.000728194	0.000103586	0.000392032	0.000185113	0.000292339	0.000908792	0.000290933	-3.00744E-05	0.001051068
