A,burntumbe,rawumber,vandyke,burntsien,rawsienna,redochre,redlead,cadmiumre,alizarin,madderlak,lacdye,carminelak,vermilion,realgar,ylakeres,massicot,yellowoch,gamboge,naplesyel,leadtinII,leadtinI,saffron,orpiment,cobaltyel,cadmiumye,chromegre,cobaltgre,cadmiumgr,greenearth,viridian,phthalogre,verdigris,malachite,bluebice,cobaltblu,azurite,egyptian,ultramarin,phtaloblue,smalt,indigo,mayablue,prussianbl,cobaltvio,ivoryblac,vineblack,boneblack,lampblack,gypsum,chalk,leadwhite,zincwhite,titaniumw,lithopone,cardboard,Gumarabic
835.3415043,35.59662587,23.94786918,21.36430325,41.1638375,54.79275963,43.43988175,115.3909071,118.3963032,116.8513838,93.55118358,100.3750028,98.83200251,89.62377076,111.1668844,104.6125876,70.25346915,74.91321309,102.75077,84.76514757,116.717573,121.1867358,102.2921103,102.1957688,100.2764131,115.2766717,59.90284691,56.85217703,81.67646014,25.35802743,78.40022562,23.92785514,21.67537079,21.04312816,27.02917243,103.1470846,20.51393498,27.50930836,37.30268121,38.75871639,97.09275494,40.41533065,88.9905594,21.33164107,27.4641077,17.57068292,20.83008372,18.49768943,20.24306002,95.89070616,94.65758535,126.5368819,132.511795,124.1327477,121.9552201,122.3974481,101.3450349
835.5233798,35.63026703,23.94779374,21.3624064,41.17811132,54.77279949,43.44893517,115.4113766,118.3834851,116.8557204,93.61140897,100.4031306,98.89704987,89.62473433,111.1241671,104.5622694,70.22245257,74.87506559,102.7491157,84.73475188,116.7423559,121.1790087,102.3747749,102.2249103,100.2729172,115.2807236,59.89451061,56.8977513,81.72751689,25.31910081,78.41165218,23.95535748,21.63028717,21.0291625,27.0604815,103.1838381,20.47843832,27.56681223,37.27711018,38.79628553,97.07695506,40.48453692,89.0593039,21.3158702,27.43366851,17.5724072,20.86307166,18.44388505,20.2729721,95.86108,94.73311277,126.5422099,132.5623756,124.1587542,121.8776012,122.4833227,101.3615273
835.7052405,35.68601065,23.86907927,21.35154185,41.16740782,54.68868021,43.3952327,115.3002322,118.2727813,116.7964492,93.55514444,100.2837672,98.85525404,89.66477897,110.991954,104.5832645,70.16698031,74.71967654,102.6047421,84.70351799,116.6404065,121.0327977,102.203952,102.1662676,100.1946052,115.1131273,59.83027751,56.87638767,81.67733263,25.32016648,78.43941949,23.96795509,21.64028484,21.02129114,27.04078861,103.0682236,20.47927605,27.61551229,37.3026897,38.84535365,97.01581629,40.57259799,89.00914359,21.29697264,27.44613372,17.57439422,20.83255815,18.37734633,20.25834668,95.84674011,94.65203488,126.3735186,132.3190925,123.9884803,121.7282212,122.3161344,101.2953006
835.8870865,35.59796319,23.76789312,21.3042282,41.06367378,54.58175195,43.32156527,115.225533,118.1658723,116.7353737,93.46471758,100.1836557,98.74175982,89.51162836,110.9020772,104.5587378,70.11996987,74.6067565,102.4638296,84.60127555,116.4413855,120.8132844,102.0827609,102.1359239,100.160605,114.9566079,59.71430641,56.80190245,81.70409238,25.30632764,78.34759612,24.00780358,21.6298471,21.02271667,27.02845447,102.9772753,20.46902367,27.66480078,37.29319751,38.93724459,97.01377884,40.57633393,88.93729947,21.2513213,27.42264013,17.53713636,20.82874301,18.33251436,20.25521907,95.76093546,94.63205375,126.2786291,132.1521728,123.9474692,121.5717629,122.2220129,101.252075
836.0689177,35.62276722,23.79196055,21.34164535,41.0877835,54.54012283,43.39318089,115.3311391,118.2239788,116.8625724,93.44438873,100.328379,98.81926896,89.45092882,110.9649653,104.6016492,70.04918812,74.53991755,102.5355394,84.58136401,116.4701195,120.9343836,102.2250117,102.1600947,100.2740737,114.973564,59.72807795,56.83701612,81.80895628,25.3787254,78.42843256,24.05756685,21.67691557,21.03841211,27.06040985,103.1035359,20.48179721,27.64550614,37.26797938,39.00367582,97.01616291,40.62146961,89.0111169,21.26529179,27.42934821,17.53071187,20.84932433,18.36853002,20.26879166,95.79795154,94.76992762,126.2565531,132.2271231,123.9168278,121.6668536,122.2596842,101.2667617
836.2507342,35.61270227,23.76091465,21.36032028,41.03959065,54.46405098,43.36370185,115.3727696,118.325869,116.888801,93.5849666,100.396048,98.97500049,89.46600853,110.9831349,104.5447138,70.01589373,74.47616923,102.5400021,84.59206614,116.463872,120.8799442,102.2177366,102.2692153,100.3394618,114.9715774,59.72952183,56.84507903,81.87051066,25.34745832,78.43595117,24.07540878,21.63812526,21.01192958,27.02079192,103.0804734,20.43247259,27.69041932,37.32447037,39.10114721,96.97096854,40.68750715,88.97784266,21.19875577,27.37079937,17.47520268,20.79969473,18.37189123,20.21393611,95.68699549,94.82390956,126.2558315,132.2504004,123.8390329,121.6624316,122.3419616,101.2870228
836.432536,35.67758628,23.80960348,21.41597668,41.06282369,54.52383036,43.3569612,115.5145753,118.3985147,116.8630405,93.66552327,100.4326893,99.00503349,89.55697017,111.0524317,104.6144758,70.07946273,74.55637077,102.5532215,84.63786705,116.4580965,121.0093227,102.3143626,102.3168816,100.3822735,115.0427964,59.80656309,56.9375536,82.03297948,25.3796994,78.52283308,24.09996293,21.62420368,21.08117709,27.06270676,103.1789689,20.45800379,27.80289168,37.37013622,39.23305538,97.04078638,40.75731378,89.0787008,21.25093955,27.37450485,17.47691025,20.80854222,18.41756307,20.2462282,95.77684391,94.92814192,126.3494948,132.3365588,123.9212463,121.7639778,122.3697023,101.3829215
836.614323,35.69329791,23.78603555,21.43495925,41.03142637,54.47922381,43.32183876,115.420443,118.4385274,116.7781572,93.63025352,100.4389288,99.0758706,89.59778101,111.0175374,104.5867216,70.15067019,74.52716893,102.4968945,84.58213684,116.48442,120.8987508,102.337274,102.3021877,100.3534244,114.9811457,59.7896002,57.01406087,82.13144054,25.4197778,78.57462314,24.16208908,21.612989,21.07976584,27.10176369,103.1266786,20.48011092,27.8093495,37.41527186,39.35542947,97.06961293,40.83686699,89.08562068,21.26883377,27.33137251,17.49186096,20.81394665,18.4521086,20.27408953,95.74654283,94.86096412,126.2860996,132.3855121,123.9688381,121.7636168,122.4078298,101.5235263
836.7960953,35.70103023,23.77390343,21.43621943,40.96963118,54.4793461,43.30773964,115.3803751,118.4347331,116.787075,93.58553269,100.4966614,99.04406562,89.58897036,111.0001288,104.6082311,70.18186006,74.49559698,102.4534849,84.62052912,116.5744811,120.8325413,102.3416148,102.3122355,100.4818057,114.9879438,59.74438536,57.03512339,82.16148943,25.40065277,78.57937448,24.16201648,21.63801755,21.11721785,27.08771085,103.0695459,20.49054566,27.85053911,37.3933478,39.50064793,96.98860371,40.87531109,89.09694097,21.22259209,27.34116265,17.45766853,20.80207323,18.42362361,20.32453049,95.70056518,94.81274574,126.2281635,132.3973358,124.0418972,121.6835444,122.4033002,101.6500018
836.9778529,35.7115782,23.79376962,21.4273393,40.98166408,54.42101238,43.33769268,115.4422919,118.5712874,116.8788595,93.67765524,100.5154408,99.14087643,89.64411651,111.071826,104.6631209,70.19625212,74.48846445,102.5054285,84.61972982,116.560015,120.9289632,102.3561767,102.2708899,100.4875486,115.0910577,59.80855266,57.10987779,82.28100659,25.40050358,78.63786585,24.19505055,21.66052681,21.1215988,27.10357383,103.1040462,20.49116519,27.8830742,37.467564,39.62146221,96.99758354,40.97585244,89.11238827,21.24556816,27.30363128,17.43231658,20.79686867,18.40567409,20.34535591,95.77025357,94.87935105,126.2439135,132.4691816,124.0820382,121.6946378,122.4451355,101.7236516
837.1595957,35.72094608,23.79744516,21.39012328,41.02310393,54.41742203,43.35817338,115.4361571,118.60884,116.8689136,93.68989956,100.5403289,99.21507175,89.6185135,110.9907171,104.6575322,70.16180433,74.47964094,102.5244474,84.6465731,116.5704628,120.9258233,102.409099,102.277349,100.480424,115.0518846,59.75403076,57.09646337,82.35769114,25.36574665,78.72418846,24.25271132,21.66956226,21.10165044,27.11126373,103.0620551,20.47566641,27.98525332,37.45946561,39.66793135,97.0513866,41.08563754,89.1049715,21.25356009,27.28031552,17.44630357,20.80742036,18.4480076,20.36881502,95.7516205,94.95175304,126.2273702,132.4480761,124.1218683,121.5787793,122.5301306,101.7641772
837.3413239,35.74185516,23.76721237,21.39877864,41.01578943,54.3928979,43.33744034,115.337596,118.5221445,116.7920508,93.72834094,100.4719044,99.12142783,89.58988602,110.95965,104.5490321,70.1158176,74.37761243,102.4981843,84.62405137,116.5068331,120.8459261,102.3169819,102.2219711,100.5107017,114.989365,59.71263303,57.10361515,82.44208194,25.3346871,78.67420256,24.27561661,21.66328225,21.10692793,27.1014474,103.0550388,20.44957831,28.04338482,37.47367192,39.7044993,97.02405656,41.17375789,89.09830507,21.24379317,27.23884994,17.45423621,20.75873403,18.46016883,20.37635624,95.63406012,94.94526873,126.0298891,132.326005,124.0198952,121.5444817,122.4330589,101.7310015
837.5230372,35.71889049,23.81484947,21.43341459,40.99823657,54.37129448,43.27790026,115.3595152,118.5128093,116.7313591,93.67257189,100.4741659,99.0851346,89.56975944,110.9808878,104.5279005,70.11037975,74.33011135,102.4633117,84.64018811,116.4285856,120.8213598,102.2981305,102.2175145,100.4491171,114.9122152,59.69671479,57.10465487,82.51621266,25.38656461,78.70276859,24.32505895,21.72413646,21.14907079,27.1333618,102.9983845,20.48041048,28.11621681,37.5297837,39.85450186,96.99953889,41.23995475,89.18123413,21.21396407,27.22193185,17.49066603,20.74784494,18.50646828,20.38881826,95.62760234,94.93639625,125.9696956,132.2107229,123.942133,121.4861821,122.391777,101.6666633
837.7047359,35.71679938,23.83136654,21.44832852,40.99546718,54.36215694,43.28143584,115.4771482,118.6629812,116.8083719,93.74241297,100.5809274,99.2167269,89.5360304,111.0323911,104.5672476,70.15424091,74.38410921,102.5985223,84.69819448,116.6094691,120.9513319,102.4554678,102.2598775,100.577559,115.0937466,59.74319793,57.15504133,82.68195807,25.37578555,78.76771409,24.32484591,21.72513254,21.14792712,27.1387595,103.1118771,20.4891172,28.1378519,37.52910825,39.95319976,97.10450049,41.26493888,89.2842009,21.21572308,27.19016011,17.49381267,20.7730302,18.52694261,20.39258752,95.55810884,94.95190916,126.0810831,132.4140403,124.0764592,121.6447563,122.5588013,101.7589914
837.8864198,35.81298896,23.89180735,21.4662862,41.0443579,54.35543609,43.34795536,115.5186202,118.668881,116.7480889,93.80185182,100.6425875,99.29650661,89.62228442,111.0865205,104.5433816,70.1758836,74.37267165,102.753254,84.69525879,116.707106,121.0269546,102.571468,102.3041193,100.5936651,115.2708218,59.82112888,57.27983426,82.78220108,25.35368029,78.85013394,24.35499439,21.65627246,21.12595471,27.13885044,103.0430045,20.46497247,28.17501548,37.52933241,40.02116425,97.00481824,41.36485955,89.28407755,21.22461934,27.14574615,17.5198126,20.76141367,18.51907625,20.3576416,95.55429528,94.98791479,126.0973179,132.5742207,124.0417985,121.6312615,122.5454283,101.7790013
838.068089,35.82436388,23.85837469,21.44091056,41.02565249,54.32112772,43.27789492,115.3732373,118.5408031,116.651102,93.76622946,100.5519809,99.2759791,89.58868571,110.9994544,104.5356328,70.17503366,74.37729825,102.6506076,84.61532443,116.6142536,120.9354093,102.4374159,102.2336319,100.4536751,115.2354935,59.80216988,57.29392603,82.81884351,25.34020972,78.84195405,24.35793328,21.60684017,21.0852247,27.12050193,102.9227977,20.4596401,28.23275376,37.52181238,40.14045242,97.01820382,41.45039651,89.25352915,21.19111264,27.10559863,17.49805652,20.71284715,18.50585485,20.31651254,95.53318322,94.94282629,126.0396961,132.4799332,123.8903609,121.4200646,122.4658291,101.7562048
838.2497435,35.79446674,23.8441923,21.3994559,40.96430794,54.30670895,43.20647334,115.2135399,118.3447731,116.5657069,93.64572149,100.4846889,99.17793473,89.4715752,110.8963246,104.4980291,70.12168963,74.30722635,102.5678163,84.57348512,116.4967129,120.8549859,102.3386118,102.1030793,100.3683278,115.1499619,59.71539556,57.28690728,82.87206741,25.29319658,78.83281955,24.38466081,21.5957175,21.06394071,27.09288468,102.8419312,20.47523037,28.2229755,37.40904173,40.20598813,96.89733592,41.48858416,89.20254141,21.19997446,27.08162454,17.54640065,20.70497462,18.51309834,20.28747438,95.54483391,94.85969576,125.9351739,132.4020911,123.8848591,121.3849201,122.2985741,101.6478715
838.4313833,35.78572742,23.81088742,21.35277487,40.98073238,54.17082407,43.19222911,115.126038,118.3637037,116.660858,93.64904987,100.5130752,99.19658983,89.43670004,110.9014797,104.5388997,70.13064422,74.2483687,102.5711254,84.5118319,116.5683607,120.8158987,102.3043487,102.0533087,100.4485417,115.1775416,59.77283567,57.25578995,82.91331858,25.25621556,78.88116575,24.41097161,21.5996147,21.07449904,27.09161896,102.8356246,20.48985284,28.18626019,37.35392479,40.2672247,96.84364975,41.54952991,89.19913794,21.19006928,27.04101148,17.52023319,20.6904347,18.46725214,20.25833899,95.49098688,94.87563271,125.9474343,132.3572429,123.8621109,121.394982,122.2863719,101.6149407
838.6130083,35.85569729,23.80747524,21.3251586,40.93718199,54.19110497,43.15208651,115.2417057,118.2887045,116.6697609,93.72700481,100.5364695,99.21236538,89.44521379,110.8614043,104.5663102,70.07927013,74.24903336,102.5996355,84.56841538,116.5831974,120.8880782,102.3249131,102.0025154,100.4842323,115.2361717,59.76966623,57.29103275,83.01920869,25.21055222,78.89358725,24.42501159,21.57651066,21.04232209,27.06336693,102.8669728,20.44413633,28.24087395,37.34464605,40.3173647,96.79430767,41.60918045,89.15940459,21.17289653,27.01948689,17.56327224,20.68464458,18.43178673,20.22855015,95.46070586,94.94308214,125.916933,132.3402646,123.7882929,121.4089925,122.3170682,101.4545851
838.7946186,35.85059441,23.82564708,21.32511335,40.93844202,54.13986127,43.166492,115.2415765,118.183907,116.7016276,93.73528755,100.4568589,99.18962141,89.43510376,110.8055905,104.5245998,70.03326199,74.17000793,102.5741603,84.51950673,116.4812157,120.9424237,102.2119027,101.9593084,100.4242836,115.1817958,59.80154696,57.32367188,83.13012591,25.23005258,78.83299196,24.44463405,21.55963311,21.03524738,27.04100391,102.8767308,20.42881528,28.26271826,37.3521271,40.33614499,96.78307147,41.70095868,89.07829094,21.17419295,26.99927908,17.56445224,20.67437435,18.4166118,20.17852241,95.39881737,94.89149579,125.9206828,132.2439035,123.6532094,121.4960916,122.2297377,101.3868736
838.9762142,35.87944113,23.78839923,21.36015957,40.89582904,54.18762759,43.11048265,115.1654711,118.0736801,116.6985373,93.71161014,100.5252374,99.15011331,89.43715468,110.7920889,104.4562396,69.96538872,74.08793288,102.5189819,84.55301257,116.46257,120.899425,102.2062817,102.0206394,100.4193434,115.0744667,59.72752983,57.30468413,83.23458131,25.25164347,78.86457026,24.4608282,21.53964003,21.09849606,27.06729347,102.8729796,20.39870395,28.27267619,37.36418632,40.43610586,96.76895848,41.78326747,89.02691364,21.14529995,26.95832787,17.6267301,20.69076471,18.38136085,20.20270447,95.35242448,94.87796153,125.9013167,132.1930028,123.5873055,121.4373232,122.2043152,101.3517128
839.1577951,35.93421344,23.78050554,21.35781427,40.85174848,54.17560285,43.09874046,115.270433,118.1071801,116.7986585,93.77848452,100.5826056,99.26776007,89.47453655,110.961287,104.5595123,70.04121418,74.0214611,102.5814268,84.57094411,116.5546724,120.9918163,102.2112816,102.0848037,100.446745,115.1802283,59.74744562,57.33235429,83.40169837,25.29268674,78.86491082,24.45008821,21.51007573,21.11662414,27.06793838,102.9451354,20.43279863,28.25906443,37.36425901,40.52774719,96.74002077,41.8423863,89.07350378,21.16742175,26.90850857,17.64082544,20.66858435,18.368618,20.15908828,95.38392915,94.9087923,126.0590044,132.348469,123.6241532,121.550027,122.165059,101.3928716
