A,burntumber,rawumber,vanDykeBrown,burntsienna,rawsienna,redochre,redlead,cadmiumred,alizarin,madderlake,lacdye,carminelake,vermilion,realgar,yellowlakeres,massicot,yellowochre,gamboge,naplesyellow,leadTinYellow..II,leadTinYellow..I,saffron,orpiment,cobaltyellow,cadmiumyellow,chromegreen,cobaltgreen,cadmiumgreen,greenearth,viridian,phthalogreen,verdigris,malachite,bluebice,cobaltblue,azurite,egyptianBlue,ultramarine,phthaloblue,smalt,indigo,mayablue,prussianblue,cobaltviolet,ivoryblack,vineblack,boneblack,lampblack,gypsum,chalk,leadwhite,zincwhite,titaniumwhite,lithopone,eggtempera
842.7863228,26.99862244,30.46766835,20.33888188,44.58416634,62.70068132,41.17147067,124.5681441,123.8779358,119.0343845,90.20008102,82.410013,86.23922135,80.34918217,101.7958862,86.34096859,77.88572821,66.9055837,104.9408168,91.03063371,115.7157475,121.8217026,106.3020508,110.4670425,107.9439735,123.6760833,69.00477982,67.09074552,103.9625403,30.65565058,79.3392437,25.66321643,20.39901842,21.30873576,35.57112233,112.9765116,20.92966111,36.04802269,40.87774239,45.46479095,87.73042602,83.53667006,96.57059437,19.44276433,24.79283029,18.04892174,20.01669837,18.5015009,19.78870882,94.68180853,123.157495,130.6990578,126.9831875,134.1762752,129.2820725,103.4484337
842.9675948,26.95626625,30.40604417,20.29034779,44.47383397,62.59592268,41.1903935,124.4073878,123.7583995,118.7717146,90.14434713,82.36825035,86.07646848,80.18347536,101.6755054,86.26333974,77.71538004,66.8176794,104.811481,90.89399566,115.5853413,121.747225,106.1354776,110.3768409,107.8672144,123.5633378,68.92655847,67.02367435,103.8812199,30.57518255,79.27504227,25.72188055,20.36529719,21.25914605,35.53735436,112.7756853,20.92052157,36.00594264,40.88035796,45.44983741,87.67356678,83.4330727,96.44898245,19.41436703,24.75787287,17.98795246,19.99982228,18.44477678,19.78364735,94.57134545,122.9872706,130.5743906,126.8007076,133.951228,129.1537131,103.3211856
843.1488521,26.97178626,30.45061364,20.33766784,44.5063877,62.59496002,41.29027893,124.4566277,123.819453,118.66607,90.14026158,82.42124483,86.17580108,80.21467918,101.617237,86.34547593,77.72658513,66.80464388,104.7790042,90.91260402,115.5124221,121.7705378,106.0595399,110.3521763,107.9087193,123.5312551,68.93223928,67.06357346,103.9475452,30.65029138,79.25302083,25.79852247,20.41091587,21.26700349,35.58663673,112.8048933,20.93766764,36.10032023,40.96995168,45.61709391,87.75704232,83.49970567,96.32410467,19.47483343,24.78677553,18.00484647,20.02304346,18.47609676,19.83535141,94.64707457,123.0105348,130.6233622,126.7962539,133.9605845,129.1636404,103.3649633
843.3300946,26.95971018,30.4593284,20.30334938,44.54052168,62.53460628,41.33121799,124.4430447,123.837615,118.6911916,90.14066143,82.43963646,86.25189366,80.16765002,101.5673155,86.34800099,77.77489103,66.74849073,104.8542711,90.94975819,115.432983,121.7065395,106.1306723,110.356899,107.9295894,123.6306979,68.88235191,67.1338486,103.9520655,30.63349391,79.26844296,25.84472593,20.37715161,21.29520096,35.55342285,112.8010197,20.94400684,36.13662484,40.87159361,45.76140196,87.76105723,83.56613114,96.35447972,19.43588792,24.76436972,17.99605782,20.01491134,18.47719415,19.8328723,94.62924878,123.0495078,130.6161025,126.7546309,133.9450954,129.0766442,103.2968991
843.5113225,26.94431121,30.48924216,20.31816741,44.49845686,62.47223077,41.30543095,124.4745833,123.7713737,118.666794,90.12143688,82.46280453,86.12789771,80.12400943,101.5707099,86.31983182,77.76828353,66.75758419,104.8608846,90.94649401,115.3668754,121.7298169,106.1470834,110.3080515,107.8802051,123.6676773,68.82660996,67.21196516,104.0800916,30.66188213,79.37165404,25.89983162,20.39609948,21.31615509,35.58851402,112.7683455,20.92771515,36.18283565,40.86255673,45.86655891,87.78568313,83.57849424,96.41549281,19.38681815,24.73212909,17.97222418,20.00490877,18.48599857,19.88155023,94.65492152,123.040114,130.5374388,126.6863198,133.9291401,129.0185479,103.2658826
843.6925357,26.97185483,30.50089036,20.35231205,44.56306006,62.47906945,41.28119607,124.4342787,123.8172517,118.6609955,90.08905157,82.56165519,86.24401659,80.22625747,101.5750131,86.34338944,77.71734514,66.78062997,104.9513628,90.96067791,115.2806895,121.8243063,106.1074158,110.278147,107.868976,123.6554508,68.81620251,67.3018332,104.1648938,30.64473275,79.4609469,25.91913098,20.42226479,21.30352975,35.58703871,112.7664439,20.95297089,36.25262735,40.84185327,45.97128815,87.76375792,83.64886088,96.46210159,19.41410745,24.73169912,17.94899791,19.95575154,18.48755842,19.86931423,94.64205023,123.0586901,130.4422441,126.658105,133.9580532,129.0436546,103.2905135
843.8737342,26.94714052,30.47462364,20.37257013,44.57038796,62.41630291,41.26255991,124.468315,123.7506754,118.6569206,90.16817159,82.64818263,86.26767133,80.29187576,101.5697894,86.45770736,77.73313328,66.74853362,105.0195517,90.95121022,115.3464494,121.7994535,106.1464937,110.2670183,107.9284945,123.6991919,68.89507788,67.36534418,104.1700063,30.66425154,79.53705683,25.92172723,20.40047888,21.29777624,35.58553954,112.7917106,20.893663,36.32026261,40.85537593,46.12589256,87.67140753,83.70613021,96.49698562,19.4298336,24.70548108,17.95224417,19.87081515,18.45329949,19.894351,94.7076578,123.0175265,130.446676,126.6557118,134.0301321,129.0291798,103.2212449
844.0549179,26.92369223,30.48823324,20.38982459,44.57074877,62.35484846,41.28200468,124.5239986,123.7364767,118.617497,90.1948637,82.69543471,86.31459859,80.31770685,101.6269452,86.43265009,77.77237813,66.72353148,105.0346544,91.01444007,115.3700797,121.8308771,106.2201846,110.3354253,107.9653757,123.652132,68.78709034,67.47792973,104.2402901,30.67461193,79.55718539,26.01508641,20.43896574,21.30181276,35.62589357,112.8545311,20.87386879,36.3471099,40.84745153,46.26452439,87.64784381,83.79704784,96.56354088,19.45550131,24.67807008,17.95033984,19.91248677,18.49546057,19.84859161,94.6341288,123.0223944,130.5166332,126.6544462,133.969868,129.089771,103.2787137
844.236087,26.90929426,30.53225123,20.37779725,44.56043637,62.39568624,41.28206238,124.6372929,124.0790224,118.9302836,90.56633905,82.74310434,86.43885037,80.36005723,101.7609961,86.56563163,78.18455546,66.98090949,105.171377,91.02723243,115.5230224,121.9350892,106.3035364,110.4411255,108.1076054,123.7391582,68.76263279,67.56552283,104.3988926,30.76077728,79.66207782,26.03235477,20.47195701,21.31313569,35.62444355,112.998687,20.87601135,36.41151303,40.83678755,46.42801293,87.7052396,83.90186015,96.61097026,19.50928124,24.6828421,17.95358815,19.92610731,18.46363803,19.85593109,94.78256682,123.3044322,130.8296861,126.7018269,134.0591181,129.2364383,103.2541175
844.4172414,26.94728793,30.54144807,20.37551429,44.57630329,62.39571844,41.3346789,124.773943,124.2178724,118.9966453,90.66867055,82.79134579,86.56519439,80.39132327,101.8476071,86.66204594,78.18893265,67.04367428,105.2449367,91.07452839,115.6672388,122.0649142,106.3862018,110.565615,108.177633,123.8558372,68.79593485,67.68002124,104.5900013,30.78196438,79.77753267,26.05932241,20.42619765,21.28797123,35.60816227,113.0661247,20.90365333,36.5043763,40.88171464,46.59884908,87.74369502,83.9801082,96.74909115,19.45406607,24.62902728,17.96726281,19.9095127,18.44551988,19.83433791,94.88981499,123.3844799,130.9425171,126.7586278,134.2082615,129.3464113,103.3629087
844.5983811,26.91849796,30.51779883,20.40219982,44.56802515,62.32352529,41.33741691,124.7438204,124.2290136,119.066181,90.6736566,82.89606114,86.61478718,80.36371512,101.9071605,86.6413,78.24241565,67.03654069,105.2637144,91.13700429,115.7140328,122.0358123,106.4719274,110.5551948,108.2548457,123.8816056,68.77512745,67.74529838,104.732342,30.78623621,79.86134228,26.12695136,20.43006373,21.30712102,35.60653649,113.0553299,20.89182536,36.53718726,40.86608012,46.73036661,87.72920663,83.97799554,96.89602276,19.41826886,24.60068252,17.94383121,19.85543662,18.38806774,19.82136549,94.83716744,123.378097,131.0102049,126.7949216,134.247412,129.4601254,103.3887648
844.7795061,26.89304659,30.44748613,20.40768532,44.49580327,62.25914283,41.27775684,124.7881253,124.2023133,119.1097743,90.67419921,82.99781232,86.66923004,80.31225276,101.9464746,86.64302802,78.2026672,67.02810553,105.214397,91.13895671,115.7438442,122.1405067,106.5115241,110.6986139,108.2052482,123.8525742,68.80433562,67.78255502,104.7658859,30.77984213,79.89276575,26.16554382,20.3996503,21.27438997,35.59579992,112.9876157,20.8702087,36.56213885,40.85544778,46.86785973,87.77949388,84.11556245,96.86945694,19.4453443,24.62346607,17.93272177,19.82785061,18.34472249,19.84979994,94.79281496,123.3797229,130.9387788,126.752806,134.2154025,129.4161811,103.3585026
844.9606165,26.92351157,30.41683866,20.43863958,44.5013294,62.29703875,41.21367101,124.8068288,124.2359279,119.1515376,90.72230663,83.00096998,86.75499781,80.34228547,101.9557656,86.63847902,78.28291053,66.97434899,105.1739915,91.16895872,115.7033348,122.0810464,106.522796,110.7333837,108.1434058,123.8386182,68.80329572,67.82935638,104.8206289,30.8112839,79.87515087,26.22555636,20.41860832,21.28870292,35.60016888,113.0491431,20.84760308,36.61705479,40.8138501,47.0137327,87.7070813,84.16688379,96.80070676,19.47217518,24.58077564,17.94104883,19.81429585,18.3193278,19.82785276,94.78731937,123.3512169,131.0214062,126.7792904,134.2294692,129.3249679,103.3527747
845.1417121,26.96587528,30.42560053,20.38916066,44.46209853,62.23746366,41.15821588,124.8048383,124.162103,119.2778959,90.72403664,83.03900327,86.83246931,80.36041571,102.1005461,86.6481685,78.27998089,66.96080033,105.2784977,91.17932877,115.7969596,122.1665715,106.6287211,110.7862912,108.2099293,123.9448857,68.81490495,67.8807921,104.9273167,30.76939695,79.9908321,26.24497317,20.3933636,21.26820324,35.58246833,113.0830398,20.86697975,36.65735997,40.80801685,47.12829332,87.6392567,84.23576048,96.91529862,19.4186158,24.47080293,17.92392132,19.77718142,18.3258322,19.84973121,94.79919775,123.3262486,131.0688465,126.7101834,134.3430925,129.2904537,103.3644717
845.3227931,26.94798875,30.40788027,20.42670703,44.42219176,62.2068542,41.14509594,124.8149654,124.1319271,119.2585033,90.72186295,83.17631903,86.81587667,80.33679524,102.1404636,86.67799749,78.29760055,66.94438676,105.1879773,91.16535955,115.906317,122.2241358,106.6148545,110.7728418,108.1908303,123.8802016,68.82788919,67.9088718,104.9834122,30.70125489,80.03011494,26.2825667,20.38997861,21.25778092,35.60573837,113.0541567,20.81294588,36.70345741,40.87268368,47.2349664,87.67407369,84.2848637,96.92260756,19.38187612,24.45153906,17.91384175,19.71717545,18.3486188,19.8773948,94.77320794,123.3418331,131.2009464,126.7349797,134.3244954,129.346496,103.3713379
845.5038593,27.04088447,30.42920244,20.49406584,44.47748968,62.18922164,41.23703806,124.7838839,124.2311285,119.3238415,90.72906025,83.32459321,86.97903513,80.464465,102.1468987,86.73168504,78.3582266,66.96459915,105.2413161,91.22876416,115.9664915,122.2622959,106.6801663,110.8593702,108.2690104,124.0129932,68.88889064,68.03208932,104.9930401,30.72308334,80.10886477,26.36157792,20.44347688,21.28794616,35.65889564,113.1700329,20.8793536,36.79494095,40.94928378,47.38383352,87.77829347,84.40872967,96.96300741,19.44501464,24.52361074,17.98776488,19.69634408,18.38091283,19.89818774,94.79538458,123.4165438,131.342542,126.881218,134.3783527,129.4585957,103.4441274
845.6849109,27.03035668,30.44816972,20.48917156,44.43735342,62.16263699,41.26778988,124.8613911,124.2156383,119.2693418,90.80997128,83.38321288,86.97813268,80.50108264,102.1548713,86.71821687,78.41441284,66.90387497,105.1709173,91.28862539,116.064503,122.2656282,106.747428,110.9305389,108.2822875,123.9998808,68.93627966,68.04077719,104.9608843,30.81142414,80.13115612,26.44461337,20.46824722,21.29057372,35.64413701,113.1517364,20.85214961,36.84306213,40.95429986,47.47921927,87.77902161,84.48213545,96.94475047,19.44234269,24.5133364,17.99751711,19.75705659,18.36426549,19.87052177,94.79426144,123.4712451,131.3371975,126.9109103,134.3286475,129.5109962,103.4365265
845.8659478,27.05057894,30.46978531,20.48208847,44.38994604,62.2127616,41.26353268,124.9469644,124.3342379,119.353337,90.82602339,83.47377988,87.13586687,80.51493379,102.1722466,86.73348404,78.45466887,66.89940667,105.1678005,91.40556062,116.0330462,122.3725326,106.8184478,111.0220002,108.2770559,124.0459716,68.89993485,68.104954,105.0091285,30.85769849,80.25936258,26.50950885,20.48965934,21.32725845,35.65521825,113.2115827,20.87846204,36.86865273,40.98584188,47.55603234,87.9216757,84.5099809,96.94385933,19.369309,24.48741457,17.95845866,19.82425303,18.39381331,19.83431458,94.80503923,123.5209723,131.42583,126.9733679,134.3903295,129.5372242,103.4818884
846.04697,27.13973547,30.53475758,20.4903846,44.3888049,62.23869818,41.31575528,124.9579287,124.3503901,119.3794161,90.86962877,83.58350328,87.21803886,80.54961328,102.1900666,86.83311783,78.4810267,66.87541893,105.2246895,91.43618547,116.1362985,122.309752,106.8560431,110.9852536,108.2519637,124.0901182,68.98328397,68.14728454,105.1058637,30.86140466,80.38004044,26.57876451,20.51316334,21.34191319,35.6761759,113.2274538,20.92284386,36.92761987,41.07715297,47.77429956,88.02605016,84.56722778,96.98861142,19.41138557,24.54585142,17.98246552,19.83790255,18.39115567,19.87733948,94.94379396,123.5377834,131.4415098,127.058247,134.3991801,129.5786647,103.5476991
846.2279775,27.11876459,30.4359452,20.43068641,44.34245749,62.20017688,41.28982101,124.9179539,124.2748953,119.308414,90.80907207,83.61504035,87.19773565,80.5796757,102.0507122,86.76570236,78.4596385,66.75619493,105.1939267,91.38694531,116.1109477,122.2749884,106.7606119,110.8825169,108.1915192,124.0941948,68.9435764,68.20029374,105.0290125,30.770052,80.40521443,26.54338704,20.48281879,21.34502351,35.66607939,113.2207099,20.92519141,36.92547663,41.13902927,47.9027113,87.95783456,84.59668211,97.03605988,19.38956382,24.46726227,17.99749836,19.73161328,18.38995699,19.8243503,94.78478059,123.3757899,131.463183,127.0174511,134.3396746,129.6158307,103.5028131
846.4089703,27.1372176,30.46848962,20.46240086,44.34204205,62.13795812,41.27918308,124.968778,124.2647737,119.3359305,90.8603354,83.73937961,87.16064475,80.6216405,102.1274778,86.77561141,78.4776075,66.72269014,105.1949167,91.48671843,116.0265471,122.2355766,106.760567,110.9182332,108.2297408,124.0635333,68.98722946,68.24630793,105.0527795,30.71554938,80.32509345,26.6195242,20.5581437,21.38614384,35.69707194,113.2205819,20.91795756,36.98090635,41.15221328,48.00658007,87.99984694,84.62894146,97.05401907,19.44628557,24.49856941,17.99794953,19.75361831,18.43254947,19.88021141,94.78840911,123.4062802,131.481274,127.1961225,134.3683302,129.6300408,103.4681155
